date,plant_id,product_line,product_category,demand_units,raw_material_1,raw_material_2,raw_material_3,raw_material_4,economic_index,capacity_utilization,supply_chain_disruption,working_days_month,is_holiday,fuel_cost_index,labor_availability,inventory_level,lead_time_days,order_backlog
2024-03-01,Pune_Textiles,Cotton_Fabric_T01,Textiles,1263,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.14,0.631,0,22,0,58.82,1.023,1133,11,26
2024-03-01,Pune_Textiles,Synthetic_T02,Textiles,787,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.14,0.562,1,22,0,58.82,0.725,1159,8,40
2024-03-01,Pune_Textiles,Blended_T03,Textiles,1137,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.14,0.569,0,22,0,58.82,0.976,1039,11,43
2024-03-01,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,851,Active_Ingredient,Lactose,Starch,Cellulose,113.14,1.0,0,22,0,58.82,0.911,1086,10,17
2024-03-01,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,797,Active_Ingredient,Lactose,Starch,Cellulose,113.14,0.996,0,22,0,58.82,0.946,1011,10,90
2024-03-01,Bangalore_Pharma,API_P03,Pharmaceuticals,822,Active_Ingredient,Lactose,Starch,Cellulose,113.14,1.0,0,22,0,58.82,0.956,1436,11,56
2024-03-02,Mumbai_Electronics,PCB_Assembly_001,Electronics,42,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.54,0.028,0,22,1,59.82,0.677,1348,9,58
2024-03-02,Mumbai_Electronics,PCB_Assembly_002,Electronics,36,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.54,0.024,0,22,1,59.82,0.658,1071,11,9
2024-03-02,Mumbai_Electronics,Component_001,Electronics,46,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,118.54,0.031,0,22,1,59.82,0.633,1069,9,0
2024-03-02,Chennai_Automotive,Engine_Part_A01,Automotive,31,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.54,0.026,0,22,1,59.82,0.741,1201,8,61
2024-03-02,Chennai_Automotive,Body_Part_B02,Automotive,32,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.54,0.027,0,22,1,59.82,0.73,1367,10,64
2024-03-02,Chennai_Automotive,Interior_C03,Automotive,33,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,118.54,0.028,0,22,1,59.82,0.712,1255,9,64
2024-03-02,Pune_Textiles,Cotton_Fabric_T01,Textiles,38,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.54,0.019,0,22,1,59.82,0.632,1000,10,56
2024-03-02,Pune_Textiles,Synthetic_T02,Textiles,37,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.54,0.018,0,22,1,59.82,0.669,1201,11,7
2024-03-02,Pune_Textiles,Blended_T03,Textiles,38,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,118.54,0.019,0,22,1,59.82,0.679,1294,7,18
2024-03-02,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,23,Active_Ingredient,Lactose,Starch,Cellulose,118.54,0.029,0,22,1,59.82,0.759,1288,9,42
2024-03-02,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,24,Active_Ingredient,Lactose,Starch,Cellulose,118.54,0.03,0,22,1,59.82,0.687,1412,11,44
2024-03-02,Bangalore_Pharma,API_P03,Pharmaceuticals,18,Active_Ingredient,Lactose,Starch,Cellulose,118.54,0.022,0,22,1,59.82,0.656,1442,10,12
2024-03-03,Mumbai_Electronics,PCB_Assembly_001,Electronics,42,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.94,0.028,0,22,1,62.78,0.635,1445,9,55
2024-03-03,Mumbai_Electronics,PCB_Assembly_002,Electronics,40,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.94,0.027,0,22,1,62.78,0.676,1407,7,71
2024-03-03,Mumbai_Electronics,Component_001,Electronics,51,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.94,0.034,0,22,1,62.78,0.655,1013,9,4
2024-03-03,Chennai_Automotive,Engine_Part_A01,Automotive,32,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.94,0.027,0,22,1,62.78,0.752,1495,8,51
2024-03-03,Chennai_Automotive,Body_Part_B02,Automotive,32,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.94,0.027,0,22,1,62.78,0.635,1217,8,25
2024-03-03,Chennai_Automotive,Interior_C03,Automotive,37,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.94,0.031,0,22,1,62.78,0.66,1160,7,42
2024-03-03,Pune_Textiles,Cotton_Fabric_T01,Textiles,37,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.94,0.018,0,22,1,62.78,0.754,1132,11,43
2024-03-03,Pune_Textiles,Synthetic_T02,Textiles,43,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.94,0.021,0,22,1,62.78,0.655,1462,11,36
2024-03-03,Pune_Textiles,Blended_T03,Textiles,34,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.94,0.017,0,22,1,62.78,0.735,1118,10,37
2024-03-03,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,20,Active_Ingredient,Lactose,Starch,Cellulose,117.94,0.025,0,22,1,62.78,0.727,1060,8,41
2024-03-03,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,20,Active_Ingredient,Lactose,Starch,Cellulose,117.94,0.025,0,22,1,62.78,0.704,1025,11,68
2024-03-03,Bangalore_Pharma,API_P03,Pharmaceuticals,21,Active_Ingredient,Lactose,Starch,Cellulose,117.94,0.026,0,22,1,62.78,0.703,1171,11,24
2024-03-04,Mumbai_Electronics,PCB_Assembly_001,Electronics,1555,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,114.96,1.0,0,22,0,62.0,0.878,1315,7,92
2024-03-04,Mumbai_Electronics,PCB_Assembly_002,Electronics,1230,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,114.96,0.82,0,22,0,62.0,0.983,1245,9,63
2024-03-04,Mumbai_Electronics,Component_001,Electronics,1627,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,114.96,1.0,0,22,0,62.0,0.975,1292,11,81
2024-03-04,Chennai_Automotive,Engine_Part_A01,Automotive,1177,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,114.96,0.981,0,22,0,62.0,0.969,1352,9,80
2024-03-04,Chennai_Automotive,Body_Part_B02,Automotive,1057,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,114.96,0.881,0,22,0,62.0,0.93,1214,10,6
2024-03-04,Chennai_Automotive,Interior_C03,Automotive,1340,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,114.96,1.0,0,22,0,62.0,0.924,1220,8,60
2024-03-04,Pune_Textiles,Cotton_Fabric_T01,Textiles,1249,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,114.96,0.625,0,22,0,62.0,0.989,1026,9,0
2024-03-04,Pune_Textiles,Synthetic_T02,Textiles,1170,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,114.96,0.585,0,22,0,62.0,1.005,1390,9,39
2024-03-04,Pune_Textiles,Blended_T03,Textiles,1505,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,114.96,0.752,0,22,0,62.0,0.933,1070,11,60
2024-03-04,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,684,Active_Ingredient,Lactose,Starch,Cellulose,114.96,0.855,0,22,0,62.0,1.021,1475,9,1
2024-03-04,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,610,Active_Ingredient,Lactose,Starch,Cellulose,114.96,0.762,0,22,0,62.0,1.044,1198,11,59
2024-03-04,Bangalore_Pharma,API_P03,Pharmaceuticals,685,Active_Ingredient,Lactose,Starch,Cellulose,114.96,0.856,0,22,0,62.0,0.939,1114,11,54
2024-03-05,Mumbai_Electronics,PCB_Assembly_001,Electronics,1663,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,113.11,1.0,0,22,0,57.03,0.975,1067,8,66
2024-03-05,Mumbai_Electronics,PCB_Assembly_002,Electronics,1684,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,113.11,1.0,0,22,0,57.03,0.906,1462,7,96
2024-03-05,Mumbai_Electronics,Component_001,Electronics,1249,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,113.11,0.833,0,22,0,57.03,1.031,1133,7,7
2024-03-05,Chennai_Automotive,Engine_Part_A01,Automotive,1000,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,113.11,0.833,0,22,0,57.03,1.036,1306,7,30
2024-03-05,Chennai_Automotive,Body_Part_B02,Automotive,1025,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,113.11,0.854,0,22,0,57.03,0.991,1028,8,62
2024-03-05,Chennai_Automotive,Interior_C03,Automotive,1337,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,113.11,1.0,0,22,0,57.03,0.88,1187,9,29
2024-03-05,Pune_Textiles,Cotton_Fabric_T01,Textiles,1390,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.11,0.695,0,22,0,57.03,0.866,1147,7,76
2024-03-05,Pune_Textiles,Synthetic_T02,Textiles,1351,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.11,0.675,0,22,0,57.03,0.86,1060,8,6
2024-03-05,Pune_Textiles,Blended_T03,Textiles,1292,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.11,0.646,0,22,0,57.03,0.907,1234,7,20
2024-03-05,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,821,Active_Ingredient,Lactose,Starch,Cellulose,113.11,1.0,0,22,0,57.03,0.973,1374,9,5
2024-03-05,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,703,Active_Ingredient,Lactose,Starch,Cellulose,113.11,0.879,0,22,0,57.03,0.881,1390,10,63
2024-03-05,Bangalore_Pharma,API_P03,Pharmaceuticals,797,Active_Ingredient,Lactose,Starch,Cellulose,113.11,0.996,0,22,0,57.03,1.038,1407,9,7
2024-03-06,Mumbai_Electronics,PCB_Assembly_001,Electronics,1537,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,119.54,1.0,0,22,0,61.18,1.021,1125,9,86
2024-03-06,Mumbai_Electronics,PCB_Assembly_002,Electronics,1686,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,119.54,1.0,0,22,0,61.18,0.981,1079,9,68
2024-03-06,Mumbai_Electronics,Component_001,Electronics,1471,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,119.54,0.981,0,22,0,61.18,0.948,1237,7,78
2024-03-06,Chennai_Automotive,Engine_Part_A01,Automotive,1282,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,119.54,1.0,0,22,0,61.18,0.963,1089,7,82
2024-03-06,Chennai_Automotive,Body_Part_B02,Automotive,1033,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,119.54,0.861,0,22,0,61.18,0.895,1004,9,62
2024-03-06,Chennai_Automotive,Interior_C03,Automotive,1086,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,119.54,0.905,0,22,0,61.18,0.925,1310,10,79
2024-03-06,Pune_Textiles,Cotton_Fabric_T01,Textiles,922,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,119.54,0.659,1,22,0,61.18,0.756,1236,7,46
2024-03-06,Pune_Textiles,Synthetic_T02,Textiles,1130,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,119.54,0.565,0,22,0,61.18,1.012,1104,10,46
2024-03-06,Pune_Textiles,Blended_T03,Textiles,1000,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,119.54,0.715,1,22,0,61.18,0.636,1000,9,26
2024-03-06,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,515,Active_Ingredient,Lactose,Starch,Cellulose,119.54,0.921,1,22,0,61.18,0.72,1329,9,55
2024-03-06,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,788,Active_Ingredient,Lactose,Starch,Cellulose,119.54,0.985,0,22,0,61.18,0.933,1430,9,33
2024-03-06,Bangalore_Pharma,API_P03,Pharmaceuticals,789,Active_Ingredient,Lactose,Starch,Cellulose,119.54,0.986,0,22,0,61.18,1.029,1291,9,77
2024-03-07,Mumbai_Electronics,PCB_Assembly_001,Electronics,1219,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,114.24,0.813,0,22,0,55.26,0.955,1300,9,49
2024-03-07,Mumbai_Electronics,PCB_Assembly_002,Electronics,1573,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,114.24,1.0,0,22,0,55.26,0.916,1088,10,91
2024-03-07,Mumbai_Electronics,Component_001,Electronics,1632,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,114.24,1.0,0,22,0,55.26,0.862,1485,9,45
2024-03-07,Chennai_Automotive,Engine_Part_A01,Automotive,1351,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,114.24,1.0,0,22,0,55.26,0.994,1482,9,2
2024-03-07,Chennai_Automotive,Body_Part_B02,Automotive,1119,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,114.24,0.932,0,22,0,55.26,0.882,1295,9,81
2024-03-07,Chennai_Automotive,Interior_C03,Automotive,1411,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,114.24,1.0,0,22,0,55.26,0.87,1272,7,27
2024-03-07,Pune_Textiles,Cotton_Fabric_T01,Textiles,1276,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,114.24,0.638,0,22,0,55.26,0.871,1135,9,58
2024-03-07,Pune_Textiles,Synthetic_T02,Textiles,1327,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,114.24,0.663,0,22,0,55.26,1.033,1353,11,2
2024-03-07,Pune_Textiles,Blended_T03,Textiles,965,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,114.24,0.69,1,22,0,55.26,0.695,1018,10,90
2024-03-07,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,769,Active_Ingredient,Lactose,Starch,Cellulose,114.24,0.961,0,22,0,55.26,0.954,1280,10,16
2024-03-07,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,643,Active_Ingredient,Lactose,Starch,Cellulose,114.24,0.804,0,22,0,55.26,0.923,1289,10,39
2024-03-07,Bangalore_Pharma,API_P03,Pharmaceuticals,627,Active_Ingredient,Lactose,Starch,Cellulose,114.24,0.784,0,22,0,55.26,1.001,1250,10,68
2024-03-08,Mumbai_Electronics,PCB_Assembly_001,Electronics,1367,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,113.88,0.911,0,22,0,62.21,0.987,1368,9,38
2024-03-08,Mumbai_Electronics,PCB_Assembly_002,Electronics,1593,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,113.88,1.0,0,22,0,62.21,1.017,1203,9,39
2024-03-08,Mumbai_Electronics,Component_001,Electronics,1636,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,113.88,1.0,0,22,0,62.21,0.863,1377,8,27
2024-03-08,Chennai_Automotive,Engine_Part_A01,Automotive,949,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,113.88,1.0,1,22,0,62.21,0.767,1332,7,10
2024-03-08,Chennai_Automotive,Body_Part_B02,Automotive,1146,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,113.88,0.955,0,22,0,62.21,0.93,1086,10,23
2024-03-08,Chennai_Automotive,Interior_C03,Automotive,1259,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,113.88,1.0,0,22,0,62.21,0.96,1202,7,27
2024-03-08,Pune_Textiles,Cotton_Fabric_T01,Textiles,1272,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.88,0.636,0,22,0,62.21,0.906,1245,8,3
2024-03-08,Pune_Textiles,Synthetic_T02,Textiles,1173,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.88,0.587,0,22,0,62.21,1.041,1480,10,99
2024-03-08,Pune_Textiles,Blended_T03,Textiles,1175,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.88,0.588,0,22,0,62.21,0.982,1386,9,69
2024-03-08,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,863,Active_Ingredient,Lactose,Starch,Cellulose,113.88,1.0,0,22,0,62.21,0.927,1193,7,60
2024-03-08,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,691,Active_Ingredient,Lactose,Starch,Cellulose,113.88,0.864,0,22,0,62.21,1.005,1475,11,83
2024-03-08,Bangalore_Pharma,API_P03,Pharmaceuticals,688,Active_Ingredient,Lactose,Starch,Cellulose,113.88,0.86,0,22,0,62.21,0.916,1445,11,22
2024-03-09,Mumbai_Electronics,PCB_Assembly_001,Electronics,41,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,113.87,0.027,0,22,1,58.88,0.745,1480,10,86
2024-03-09,Mumbai_Electronics,PCB_Assembly_002,Electronics,41,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,113.87,0.027,0,22,1,58.88,0.716,1043,9,14
2024-03-09,Mumbai_Electronics,Component_001,Electronics,33,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,113.87,0.032,1,22,1,58.88,0.669,1480,7,37
2024-03-09,Chennai_Automotive,Engine_Part_A01,Automotive,30,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,113.87,0.025,0,22,1,58.88,0.724,1498,8,81
2024-03-09,Chennai_Automotive,Body_Part_B02,Automotive,36,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,113.87,0.03,0,22,1,58.88,0.728,1433,9,75
2024-03-09,Chennai_Automotive,Interior_C03,Automotive,39,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,113.87,0.033,0,22,1,58.88,0.652,1391,11,50
2024-03-09,Pune_Textiles,Cotton_Fabric_T01,Textiles,37,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.87,0.018,0,22,1,58.88,0.747,1131,11,76
2024-03-09,Pune_Textiles,Synthetic_T02,Textiles,24,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.87,0.018,1,22,1,58.88,0.656,1404,7,7
2024-03-09,Pune_Textiles,Blended_T03,Textiles,37,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,113.87,0.018,0,22,1,58.88,0.768,1179,8,5
2024-03-09,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,23,Active_Ingredient,Lactose,Starch,Cellulose,113.87,0.029,0,22,1,58.88,0.675,1456,7,69
2024-03-09,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,19,Active_Ingredient,Lactose,Starch,Cellulose,113.87,0.024,0,22,1,58.88,0.728,1153,10,17
2024-03-09,Bangalore_Pharma,API_P03,Pharmaceuticals,24,Active_Ingredient,Lactose,Starch,Cellulose,113.87,0.03,0,22,1,58.88,0.736,1457,9,36
2024-03-10,Mumbai_Electronics,PCB_Assembly_001,Electronics,40,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.46,0.027,0,22,1,59.02,0.714,1391,7,8
2024-03-10,Mumbai_Electronics,PCB_Assembly_002,Electronics,42,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.46,0.028,0,22,1,59.02,0.675,1300,8,85
2024-03-10,Mumbai_Electronics,Component_001,Electronics,41,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.46,0.027,0,22,1,59.02,0.695,1415,10,91
2024-03-10,Chennai_Automotive,Engine_Part_A01,Automotive,41,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.46,0.034,0,22,1,59.02,0.758,1385,9,65
2024-03-10,Chennai_Automotive,Body_Part_B02,Automotive,31,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.46,0.026,0,22,1,59.02,0.723,1306,10,49
2024-03-10,Chennai_Automotive,Interior_C03,Automotive,32,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.46,0.027,0,22,1,59.02,0.738,1297,9,10
2024-03-10,Pune_Textiles,Cotton_Fabric_T01,Textiles,23,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.46,0.017,1,22,1,59.02,0.763,1111,10,33
2024-03-10,Pune_Textiles,Synthetic_T02,Textiles,40,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.46,0.02,0,22,1,59.02,0.638,1387,10,20
2024-03-10,Pune_Textiles,Blended_T03,Textiles,39,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.46,0.019,0,22,1,59.02,0.697,1241,11,79
2024-03-10,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,18,Active_Ingredient,Lactose,Starch,Cellulose,117.46,0.022,0,22,1,59.02,0.664,1001,8,63
2024-03-10,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,22,Active_Ingredient,Lactose,Starch,Cellulose,117.46,0.028,0,22,1,59.02,0.669,1042,9,5
2024-03-10,Bangalore_Pharma,API_P03,Pharmaceuticals,23,Active_Ingredient,Lactose,Starch,Cellulose,117.46,0.029,0,22,1,59.02,0.682,1425,8,99
2024-03-11,Mumbai_Electronics,PCB_Assembly_001,Electronics,1574,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.88,1.0,0,22,0,57.73,0.985,1272,7,3
2024-03-11,Mumbai_Electronics,PCB_Assembly_002,Electronics,1266,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.88,0.844,0,22,0,57.73,0.98,1417,9,45
2024-03-11,Mumbai_Electronics,Component_001,Electronics,1422,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,117.88,0.948,0,22,0,57.73,0.993,1491,8,2
2024-03-11,Chennai_Automotive,Engine_Part_A01,Automotive,1255,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.88,1.0,0,22,0,57.73,1.033,1452,8,80
2024-03-11,Chennai_Automotive,Body_Part_B02,Automotive,956,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.88,1.0,1,22,0,57.73,0.694,1055,11,97
2024-03-11,Chennai_Automotive,Interior_C03,Automotive,954,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,117.88,1.0,1,22,0,57.73,0.709,1247,9,10
2024-03-11,Pune_Textiles,Cotton_Fabric_T01,Textiles,1245,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.88,0.623,0,22,0,57.73,0.986,1215,9,34
2024-03-11,Pune_Textiles,Synthetic_T02,Textiles,1214,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.88,0.607,0,22,0,57.73,1.011,1235,8,38
2024-03-11,Pune_Textiles,Blended_T03,Textiles,1487,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,117.88,0.744,0,22,0,57.73,1.01,1307,8,74
2024-03-11,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,724,Active_Ingredient,Lactose,Starch,Cellulose,117.88,0.905,0,22,0,57.73,0.977,1383,7,89
2024-03-11,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,795,Active_Ingredient,Lactose,Starch,Cellulose,117.88,0.994,0,22,0,57.73,1.007,1205,9,20
2024-03-11,Bangalore_Pharma,API_P03,Pharmaceuticals,758,Active_Ingredient,Lactose,Starch,Cellulose,117.88,0.948,0,22,0,57.73,0.935,1458,9,36
2024-03-12,Mumbai_Electronics,PCB_Assembly_001,Electronics,1331,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,116.17,0.887,0,22,0,58.48,0.975,1454,10,7
2024-03-12,Mumbai_Electronics,PCB_Assembly_002,Electronics,1483,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,116.17,0.989,0,22,0,58.48,0.902,1413,11,17
2024-03-12,Mumbai_Electronics,Component_001,Electronics,1377,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,116.17,0.918,0,22,0,58.48,0.931,1472,7,1
2024-03-12,Chennai_Automotive,Engine_Part_A01,Automotive,1119,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,116.17,0.932,0,22,0,58.48,1.042,1496,8,92
2024-03-12,Chennai_Automotive,Body_Part_B02,Automotive,996,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,116.17,0.83,0,22,0,58.48,0.905,1287,9,90
2024-03-12,Chennai_Automotive,Interior_C03,Automotive,1412,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,116.17,1.0,0,22,0,58.48,1.035,1317,11,64
2024-03-12,Pune_Textiles,Cotton_Fabric_T01,Textiles,1292,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,116.17,0.646,0,22,0,58.48,0.895,1438,9,84
2024-03-12,Pune_Textiles,Synthetic_T02,Textiles,859,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,116.17,0.614,1,22,0,58.48,0.741,1387,8,44
2024-03-12,Pune_Textiles,Blended_T03,Textiles,1297,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,116.17,0.648,0,22,0,58.48,1.011,1325,10,58
2024-03-12,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,819,Active_Ingredient,Lactose,Starch,Cellulose,116.17,1.0,0,22,0,58.48,0.909,1231,11,5
2024-03-12,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,626,Active_Ingredient,Lactose,Starch,Cellulose,116.17,0.782,0,22,0,58.48,0.933,1116,7,18
2024-03-12,Bangalore_Pharma,API_P03,Pharmaceuticals,741,Active_Ingredient,Lactose,Starch,Cellulose,116.17,0.926,0,22,0,58.48,0.931,1318,10,23
2024-03-13,Mumbai_Electronics,PCB_Assembly_001,Electronics,1168,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,114.95,0.779,0,22,0,59.2,0.94,1499,7,87
2024-03-13,Mumbai_Electronics,PCB_Assembly_002,Electronics,1405,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,114.95,0.937,0,22,0,59.2,0.963,1229,7,23
2024-03-13,Mumbai_Electronics,Component_001,Electronics,1647,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,114.95,1.0,0,22,0,59.2,1.025,1086,10,29
2024-03-13,Chennai_Automotive,Engine_Part_A01,Automotive,773,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,114.95,0.921,1,22,0,59.2,0.708,1322,7,52
2024-03-13,Chennai_Automotive,Body_Part_B02,Automotive,1036,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,114.95,0.863,0,22,0,59.2,1.033,1060,11,42
